track_id,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0ftAX4mbuRx6Wr6PvpAIZs,0.0248,0.637,188738,0.778,Dance,0.0,8,0.228,-3.642,0,0.0706,103.093,4,0.286
1CdqVF1ywD0ZO1zXtB9yWa,0.00155,0.666,186267,0.899,Dance,0.0,11,0.0677,-4.676,1,0.028,122.05,4,0.629
0pwYLVXVknPSGUQb39cePC,0.0807,0.571,229467,0.873,Dance,0.0,3,0.361,-3.382,0,0.0997,139.691,4,0.613
6jAsmDJI8iPhGWtS27kZ67,0.119,0.78,235520,0.714,Dance,4.1e-06,2,0.217,-4.155,0,0.0382,125.924,4,0.666
29R1IMTTbDDA3VNlk6UEW5,0.0266,0.771,186240,0.768,Dance,1.26e-05,2,0.426,-7.773,0,0.0451,125.023,4,0.607
1CI6YgwwNq3VfhgxPuEpE6,0.398,0.696,289133,0.53,Dance,0.0,2,0.0823,-7.554,1,0.0487,114.943,4,0.307
3ZdJffjzJWFimSQyxgGIxN,0.0421,0.531,237800,0.752,Dance,0.0,4,0.12,-6.161,1,0.0305,89.917,4,0.103
03csMcRh5OEeBQbSxc4xla,0.597,0.42,207158,0.658,Dance,0.0,9,0.103,-6.72,1,0.094,94.93,4,0.196
1gZ7i4qxXkHZb1r6eioaAP,0.00603,0.879,272080,0.643,Dance,1.42e-06,4,0.0992,-3.709,1,0.0888,120.012,4,0.582
2jB9QaPJyVdz2Q0Va8rrnU,0.0498,0.606,191787,0.887,Dance,3.47e-06,0,0.0958,-4.782,0,0.052,97.972,4,0.349
03f7xZmt2wHCIDJBFPK8G4,0.254,0.595,209427,0.689,Dance,5.44e-06,9,0.129,-6.107,0,0.148,168.112,4,0.213
5XMkENs3GfeRza8MfVAhjK,0.00781,0.741,191000,0.798,Dance,0.0,8,0.0232,-5.342,0,0.0718,104.953,4,0.939
1wfZdPy5FRWsdWaAEOG0Ml,0.0343,0.482,267200,0.769,Dance,0.00498,9,0.0953,-4.473,1,0.0549,149.69,4,0.427
4Y0TtDriFlN3XZoQx6PYsu,0.0875,0.641,196188,0.537,Dance,9.05e-06,3,0.115,-5.452,0,0.0282,112.864,4,0.0681
0KAiuUOrLTIkzkpfpn9jb9,0.00107,0.765,195973,0.837,Dance,1.06e-05,4,0.0801,-3.113,0,0.032,122.028,4,0.721
0x3TibRgnSqzkcwrqBd4iX,0.0369,0.7,228453,0.598,Dance,0.0,5,0.111,-7.783,1,0.114,160.041,4,0.594
4LWIp8HAFxpfg37mnxHqCS,0.514,0.376,215813,0.466,Dance,5.8e-05,1,0.0781,-6.927,1,0.0353,199.835,4,0.276
5fyIGoaaKelzdyW8ELhYJZ,0.437,0.564,237840,0.703,Dance,0.00927,5,0.358,-5.459,1,0.269,139.045,4,0.477
7fGn1cjdKNcXtwnPoiiGsN,0.254,0.618,182461,0.949,Dance,2.99e-06,7,0.488,-2.697,0,0.0903,127.961,4,0.293
2wSQyp6VzUopSFBinRo1iD,0.0266,0.66,235693,0.698,Dance,0.0,8,0.296,-6.266,0,0.0467,120.959,4,0.396
7g3htkaLz4ETFn0cifwM3y,0.244,0.536,257573,0.486,Dance,0.00788,2,0.12,-11.067,0,0.0346,131.988,4,0.0968
354DcqfZLjPzNZlSfR6o2R,0.0734,0.287,188187,0.759,Dance,0.0,4,0.11,-4.666,1,0.149,195.708,4,0.481
2GyA33q5rti5IxkMQemRDH,0.104,0.695,223853,0.761,Dance,0.0,0,0.147,-4.582,0,0.0864,113.965,4,0.745
3cU2wBxuV6nFiuf6PJZNlC,0.375,0.655,184227,0.782,Dance,0.0,4,0.317,-4.789,1,0.185,79.427,4,0.832
1Nj2oBISdFDSF8eDuXcALz,0.162,0.564,165627,0.722,Dance,0.0,4,0.0931,-5.59,0,0.124,99.083,4,0.276
6ukMqDxnOPOgoHdak7Kyp3,0.417,0.795,190453,0.616,Dance,0.0,4,0.349,-5.281,0,0.06,110.015,4,0.815
4ocbH5ZJqajZIpUrqRUoue,0.0863,0.675,239933,0.553,Dance,7.58e-06,10,0.118,-7.775,1,0.0486,90.02,4,0.594
3K1tdhoeE6koNnWgAxEK9Y,0.174,0.517,217507,0.622,Dance,0.0,4,0.105,-3.536,0,0.0577,170.154,4,0.463
08uGhvS5MfBk7crUCpnjva,0.0782,0.673,289747,0.614,Dance,0.0,10,0.139,-5.426,1,0.103,176.052,4,0.362
6u9RqxALwkjJ1ukB1y8vuP,0.00455,0.574,168667,0.704,Dance,0.0,9,0.107,-4.72,1,0.0319,109.999,4,0.368
7rv0UuxMX7CpUUwEE1jVrd,0.131,0.739,312987,0.938,Dance,0.0,3,0.124,-4.446,0,0.0868,130.018,4,0.655
5Y77SQxEr1eiofPeUTPHxM,0.107,0.565,273133,0.873,Dance,0.0,8,0.332,-5.906,0,0.434,130.422,5,0.755
58FUwmyGUqkt53YPUcm7cJ,0.0124,0.593,326187,0.883,Dance,0.0,11,0.177,-4.781,1,0.186,155.171,4,0.671
13xxBnXOuiBxVxJI458B0i,0.839,0.588,226973,0.391,Dance,0.0,3,0.227,-8.607,0,0.0334,144.069,4,0.349
6qspW4YKycviDFjHBOaqUY,0.311,0.77,279507,0.505,Dance,7.4e-05,4,0.0777,-7.345,1,0.0828,171.798,4,0.757
0r2Bul2NuCViraT2zX1l5j,0.0301,0.521,334067,0.625,Dance,0.0,4,0.121,-7.47,1,0.067,101.019,4,0.136
4E5IBDRu8kJbzUv1qaZM1t,0.0732,0.918,155351,0.602,Dance,1.94e-05,4,0.417,-8.891,1,0.0603,110.996,4,0.81
1R1NwL3p27XZC9n5xpP8LE,0.0162,0.568,180954,0.668,Dance,0.0,4,0.234,-4.042,1,0.0485,162.154,3,0.506
0F7rEdewJ6cSLylOZZpDu7,0.088,0.722,230713,0.329,Dance,0.0,3,0.081,-11.617,0,0.108,99.991,4,0.166
2Te14aSrBgFj1CE2sBBVMX,0.0184,0.602,205660,0.724,Dance,0.0,5,0.606,-3.469,0,0.0352,100.064,4,0.451
1zVhMuH7agsRe6XkljIY4U,0.132,0.439,250707,0.489,Dance,0.000643,11,0.114,-6.286,1,0.0368,143.808,4,0.253
56KqaFSGTb7ifpt16t5Y1N,0.287,0.796,222427,0.872,Dance,0.0,0,0.284,-6.722,0,0.0573,129.894,4,0.866
4B3RmT3cGvh8By3WY9pbIx,0.149,0.484,221293,0.604,Dance,0.0,10,0.131,-3.314,1,0.0328,103.316,4,0.181
2RSOzvKUnfDDrb2nQPfpQU,0.0146,0.814,197773,0.955,Dance,0.283,4,0.218,-5.905,0,0.0377,129.992,4,0.963
0iFOG4Ki9aDmJUYUFHQlPG,0.453,0.894,236507,0.404,Dance,1.57e-06,0,0.0801,-5.913,0,0.13,102.009,4,0.759
4iG2gAwKXsOcijVaVXzRPW,8.74e-05,0.438,261000,0.94,Dance,0.0777,5,0.3,-3.249,1,0.0452,100.99,3,0.421
5yVIlYEHZxQVLyInCdldoS,0.141,0.376,209440,0.696,Dance,0.0,3,0.11,-4.785,0,0.0949,169.515,4,0.303
14OxJlLdcHNpgsm4DRwDOB,0.0703,0.733,209160,0.65,Dance,6.59e-05,8,0.0829,-3.539,1,0.0315,110.003,4,0.348
0weAUscowxeqDtpCgtbpgp,0.0175,0.881,227933,0.874,Dance,1.19e-06,9,0.154,-4.505,1,0.139,107.891,4,0.858
7FpoD2ZlcBSj05rEHSZoiB,0.00559,0.691,208493,0.749,Dance,0.0,0,0.0762,-4.567,1,0.0274,140.014,4,0.473
2tpfxAXiI52znho4WE3XFA,0.0966,0.736,238427,0.761,Dance,0.0,7,0.0823,-5.449,0,0.0338,119.999,4,0.114
5XQMr19TL7Mfksq9zihbOu,0.00543,0.614,129478,0.598,Dance,0.0,1,0.1,-6.335,0,0.0561,105.803,4,0.565
5T7ZFtCcOgkpjxcuaeZbw0,0.0227,0.652,200107,0.877,Dance,0.0,4,0.0789,-2.986,1,0.0465,118.491,4,0.486
3oCJJksC12uFxkt3RQ7rbV,0.0178,0.83,179653,0.577,Dance,8.15e-05,7,0.0436,-5.156,0,0.256,92.973,4,0.63
2ofOe2OaXFpZF5ETbsc7Qu,0.214,0.685,339733,0.607,Dance,0.0,2,0.345,-5.301,1,0.0431,125.011,4,0.455
3WDIhWoRWVcaHdRwMEHkkS,0.225,0.737,189973,0.714,Dance,3.79e-06,4,0.267,-6.138,0,0.0367,102.046,4,0.608
2VBYFWgwIlJjyzidPTHQqp,0.0636,0.797,159587,0.93,Dance,0.000123,2,0.951,-3.37,0,0.0455,123.985,4,0.907
01uqI4H13Gsd8Lyl1EYd8H,0.716,0.688,318525,0.473,Dance,4.46e-05,11,0.104,-9.059,1,0.167,84.958,4,0.299
4aWn4NHlELpOehxsBaQeoe,0.168,0.66,263040,0.816,Dance,0.0181,5,0.0608,-6.61,1,0.0299,111.346,4,0.678
3Pakcg38hbn3d3YZYRQ7LE,0.0709,0.67,189565,0.764,Dance,0.0,10,0.139,-5.372,0,0.0259,121.041,4,0.699
6nzXkCBOhb2mxctNihOqbb,0.00129,0.64,227520,0.92,Dance,0.0,4,0.0914,-2.597,1,0.0594,143.434,4,0.361
1kFToCzZBG7clK0axbKVWH,0.614,0.554,196352,0.414,Dance,0.0,0,0.0851,-6.335,0,0.0346,110.222,4,0.358
5xzCzOAOfRi4DOttSzvznR,0.0784,0.725,204022,0.834,Dance,1.27e-05,8,0.0834,-3.913,0,0.037,120.026,4,0.859
6zsk6uF3MxfIeHPlubKBvR,0.533,0.797,211120,0.75,Dance,0.108,3,0.095,-9.369,1,0.247,177.87,4,0.74
0BOEuUKoHdy8in20fG5smd,0.216,0.893,169324,0.456,Dance,0.0,0,0.326,-5.82,1,0.167,108.037,4,0.681
05Z7jet4VDNVgNQWcYHnrk,0.0556,0.762,220813,0.576,Dance,0.0,4,0.0869,-4.951,0,0.0829,142.096,4,0.316
1q3RiD1tIWUpGsNFADMlvl,0.0398,0.6,327893,0.631,Dance,0.000469,3,0.128,-7.783,1,0.0255,93.04,4,0.314
3FM33HqRlV7J1QJoPOnd2u,0.0605,0.591,193107,0.831,Dance,4.67e-05,3,0.19,-5.647,1,0.0415,144.084,4,0.705
3K4ywyPCdpF9evoL7Z3z1b,0.0154,0.677,208096,0.848,Dance,0.00111,10,0.277,-6.14,0,0.0741,125.068,4,0.469
3OtMnyUaiipcAT23A8liyi,0.0184,0.839,242520,0.705,Dance,1.77e-05,8,0.102,-5.194,0,0.0445,119.954,4,0.575
5UsW4W8VgHrRLDzXQ9XSpt,0.138,0.599,199520,0.683,Dance,0.0,5,0.0736,-4.493,1,0.0406,85.033,4,0.304
05fVrhFBjfElZiDfHDRxhF,0.042,0.765,208261,0.893,Dance,0.000271,9,0.0331,-2.891,0,0.209,110.051,4,0.715
19EnyPZhNPbRoCxAuv5pKD,0.026,0.654,281360,0.587,Dance,0.0,1,0.589,-6.331,1,0.0439,100.014,4,0.288
2yAVzRiEQooPEJ9SYx11L3,0.259,0.822,283748,0.969,Dance,0.000162,10,0.39,-11.471,0,0.0582,128.007,4,0.765
39lSeqnyjZJejRuaREfyLL,0.0433,0.691,220627,0.812,Dance,1.16e-06,3,0.299,-7.772,1,0.0558,127.568,4,0.685
5tdKaKLnC4SgtDZ6RlWeal,0.201,0.832,275533,0.544,Dance,0.000139,9,0.632,-12.697,1,0.0442,119.49,4,0.928
5gW3kI83886nVV9apaFLWu,0.254,0.919,148360,0.478,Dance,0.0,2,0.134,-6.697,0,0.156,115.03,4,0.799
2wSAWEYUHkt92X4SBAPqZE,0.225,0.668,252773,0.73,Dance,0.0,1,0.188,-7.182,1,0.0366,92.049,4,0.894
56ZrTFkANjeAMiS14njg4E,0.00138,0.625,182000,0.855,Dance,0.0,4,0.357,-5.471,0,0.0389,124.977,4,0.668
0qbfdprRS71e9up5pOmbQo,0.00541,0.583,199707,0.662,Dance,1.96e-06,3,0.284,-6.025,1,0.156,150.305,4,0.636
1RRZSm4akqNyMOsPUhw4cb,0.331,0.559,142480,0.337,Dance,0.0,10,0.311,-9.751,1,0.404,203.231,4,0.705
3S5S7DQ2Py9ssBbofhIzKc,0.0185,0.636,219043,0.815,Dance,0.0,8,0.163,-5.098,0,0.0581,123.063,4,0.636
7qxfu8RVjVCxbxVf25GHI1,0.0991,0.732,192797,0.877,Dance,0.0,4,0.103,-3.253,1,0.131,121.998,4,0.65
5vTPxzm4h2bY9rYyVrGEU5,0.123,0.706,201600,0.728,Dance,0.0,10,0.185,-3.602,1,0.0852,121.017,4,0.851
2dMUJy0El3BcQUy9gP9gt0,0.181,0.713,170297,0.592,Dance,0.0,7,0.338,-4.621,0,0.0272,106.013,4,0.619
46n2EGFnPC3tzWCN1Aqe26,0.354,0.55,284760,0.587,Dance,0.0,5,0.128,-6.279,1,0.0329,165.975,4,0.466
7w8SYlPLA9bqj7vRHvYNDz,0.364,0.811,235897,0.734,Dance,2.26e-06,3,0.121,-6.626,0,0.334,150.06,4,0.566
3whrwq4DtvucphBPUogRuJ,0.398,0.751,199095,0.579,Dance,2.28e-05,5,0.133,-4.036,1,0.0321,105.031,4,0.349
6XsT5UGfpaFeHQf5LRIy4W,0.226,0.75,301133,0.458,Dance,3.25e-05,4,0.137,-9.092,1,0.0803,83.61,4,0.536
1vcMRvESFkgVJazIPV8I8j,0.428,0.82,214027,0.582,Dance,0.0,5,0.0419,-4.441,1,0.0454,112.064,4,0.309
5NQJnRpJHRaupdegphntQT,0.0132,0.684,222187,0.71,Dance,0.0,2,0.444,-3.614,0,0.0779,93.007,4,0.451
6Hn9Uc1mMNfqChXU3txNke,0.661,0.727,254533,0.649,Dance,0.0,3,0.111,-5.356,1,0.0338,129.992,4,0.669
01qMOMudbkIHZS9BFPUGNk,0.128,0.743,172933,0.529,Dance,0.0,10,0.181,-6.187,0,0.0505,102.048,4,0.438
794F99D5BQHS5ZGRXAs7I5,0.0668,0.964,260240,0.605,Dance,7.78e-06,0,0.214,-6.223,1,0.179,129.994,4,0.646
5WTxbyWTpoqhdxEN2szOnl,0.00602,0.792,287293,0.811,Dance,0.000155,1,0.224,-5.198,0,0.0367,108.054,4,0.509
5xvUgoVED1F4mBu8FL0HaW,0.00394,0.717,200947,0.871,Dance,8.43e-05,5,0.116,-3.85,1,0.0487,93.024,4,0.732
3G5iN5QBqMeXx3uZPy8tgB,0.461,0.561,228720,0.749,Dance,1.82e-06,9,0.205,-4.951,0,0.032,125.986,4,0.501
4qqArAiTPueDxIp7cf87h7,0.014,0.695,235827,0.672,Dance,8.44e-05,4,0.0756,-6.109,0,0.0345,104.988,4,0.245
6tS3XVuOyu10897O3ae7bi,0.00446,0.791,234653,0.754,Dance,0.0,3,0.163,-3.729,1,0.0569,125.014,4,0.425
1z9kQ14XBSN0r2v6fx4IdG,0.00125,0.564,225147,0.71,Dance,0.0,2,0.109,-4.92,0,0.0461,91.972,4,0.393
3lB0GMiI5KxDbTOG8V3bOx,0.308,0.529,253347,0.894,Dance,5.38e-06,5,0.254,-3.599,1,0.0412,108.024,4,0.543
6cJLfIqwh0tCKRjYM3WpZ5,0.36,0.757,206933,0.711,Dance,0.0,4,0.121,-4.643,0,0.0349,139.962,4,0.817
0xMd5bcWTbyXS7wPrBtZA6,0.31,0.559,231212,0.777,Dance,0.0,4,0.105,-5.031,1,0.0432,87.016,4,0.329
4JIo8RztBbELr2gWJ5OGK6,0.259,0.534,249813,0.642,Dance,0.0,0,0.29,-3.971,1,0.0504,92.963,4,0.131
6PmjWl0phNxc0R5OwkDdiZ,0.317,0.539,256867,0.424,Dance,0.0,2,0.108,-9.361,1,0.0406,118.071,4,0.17
2ih2U8ttFzCjnQ5njF3SrR,0.445,0.717,244493,0.544,Dance,5.16e-06,10,0.0973,-6.598,1,0.0371,139.959,4,0.641
1j0Rb762xxT0eccglHKsRv,0.0146,0.698,226427,0.646,Dance,0.0,7,0.269,-5.368,0,0.0415,131.945,4,0.787
7EQGXaVSyEDsCWKmUcfpLk,0.00498,0.711,211920,0.7,Dance,0.000125,4,0.215,-4.805,0,0.046,128.001,4,0.801
6FZeriWMXd5ciTN7GvC0od,0.0114,0.756,154687,0.942,Dance,0.000123,2,0.283,-3.051,0,0.15,128.092,4,0.211
25R5Tdr4K7ENb6umHzdCXn,0.254,0.508,263520,0.762,Dance,0.000122,9,0.108,-4.217,0,0.0489,99.963,4,0.444
6HTJZ0TQJVMSKkUGzAOe2h,0.194,0.805,321649,0.858,Dance,7.89e-06,3,0.256,-3.067,1,0.105,97.033,4,0.523
2EznBGrlmx9wBeYgyDojsA,0.0323,0.482,200338,0.453,Dance,0.00243,3,0.149,-8.864,1,0.059,134.799,4,0.17
76GlO5H5RT6g7y0gev86Nk,0.0271,0.43,212000,0.971,Dance,2.16e-05,0,0.185,-3.845,1,0.0524,151.219,4,0.764
11mwFrKvLXCbcVGNxffGyP,0.21,0.627,217573,0.8,Dance,0.000123,4,0.137,-6.945,1,0.162,175.815,4,0.912
7b4vbqgzMhbFa0wdjfftQJ,0.251,0.717,281267,0.752,Dance,0.000468,3,0.0802,-6.933,1,0.065,123.97,4,0.14
33yAEqzKXexYM3WlOYtTfQ,0.034,0.613,242267,0.962,Dance,0.0,9,0.824,-5.07,0,0.278,113.015,4,0.496
0hrBpAOgrt8RXigk83LLNE,0.00928,0.808,191240,0.786,Dance,0.0701,7,0.0574,-6.897,0,0.0447,96.987,4,0.899
5Y6nVaayzitvsD5F7nr3DV,0.194,0.527,256760,0.591,Dance,0.0194,9,0.0907,-7.664,0,0.0396,123.167,4,0.461
3jagJCUbdqhDSPuxP8cAqF,0.0778,0.884,263227,0.677,Dance,0.0,4,0.0732,-5.603,1,0.283,101.868,4,0.584
5UDqWOgDdixYMAgAyNbpgh,0.565,0.65,206893,0.462,Dance,0.00134,9,0.129,-9.375,1,0.0309,86.999,4,0.368
0SYRVn2YF7HBscQEmlkpTI,0.026,0.608,191947,0.746,Dance,2.39e-06,3,0.043,-8.851,1,0.354,134.03,4,0.745
0n4bITAu0Y0nigrz3MFJMb,0.00373,0.862,263827,0.608,Dance,6.14e-06,10,0.0856,-4.762,1,0.0402,120.002,4,0.836
0pdfN7nOHMYmKykzu1cyfm,0.207,0.592,246760,0.725,Dance,0.0,11,0.148,-8.698,1,0.0412,78.235,4,0.784
0zXXqCxifU2u8jfW2r4POb,0.596,0.445,229680,0.449,Dance,2.34e-05,11,0.339,-7.472,0,0.0315,90.927,3,0.374
61uyGDPJ06MkxJtHgPmuyO,0.147,0.617,208120,0.8,Dance,0.0,7,0.0852,-5.024,0,0.0654,94.985,4,0.42
3XeqINnregzwBJNg7RyyH4,0.648,0.689,238173,0.416,Dance,1.64e-06,3,0.0637,-9.247,0,0.0494,127.031,4,0.248
4cA6e3U7mtJfAOq3dWNAUZ,0.0293,0.556,219596,0.723,Dance,0.0,3,0.13,-5.338,1,0.149,110.628,4,0.555
5yEPktRqvIhko5QFF3aBhQ,0.452,0.568,237733,0.761,Dance,0.0,7,0.217,-3.987,1,0.0459,163.974,4,0.789
150zGw0P2EJccYJKnFIler,0.588,0.562,221895,0.675,Dance,5.77e-05,10,0.164,-4.996,1,0.0456,78.946,4,0.438
3ZkUWF1MVm3tLgz7dplGpk,0.00282,0.466,187787,0.659,Dance,0.0,5,0.273,-6.077,1,0.115,186.169,4,0.36
6g6A7qNhTfUgOSH7ROOxTD,0.0348,0.76,177685,0.652,Dance,0.0,9,0.307,-7.321,1,0.232,100.315,4,0.759
4hrae8atte6cRlSC9a7VCO,0.205,0.607,245063,0.714,Dance,0.0,8,0.301,-6.007,0,0.278,96.619,4,0.827
3kGfazcbVvVkuZunzlLgTD,0.0313,0.708,202999,0.868,Dance,0.0,9,0.122,-3.287,1,0.0431,124.994,4,0.72
6sbXGUn9V9ZaLwLdOfpKRE,0.11,0.661,232827,0.973,Dance,1.74e-05,3,0.617,-2.994,0,0.037,108.037,4,0.75
4fkM7M4Uo5AUASnnsRC7EZ,0.103,0.745,186520,0.642,Dance,0.0,9,0.0335,-4.138,0,0.0506,120.063,4,0.35
3s4U7OHV7gnj42VV72eSZ6,0.162,0.799,227833,0.586,Dance,2.03e-06,2,0.193,-6.735,1,0.0377,120.97,4,0.549
4iuNZTcvT9diFySSzVsnVS,0.457,0.569,217347,0.596,Dance,8.99e-05,11,0.205,-6.486,1,0.171,93.134,4,0.757
6k7o3KrLtM6xfcszKVVNrZ,0.226,0.852,143022,0.635,Dance,0.000321,9,0.111,-5.065,0,0.0418,122.005,4,0.088
2mAy8zQhZJICLFUEVGQzbE,0.515,0.602,172933,0.471,Dance,3.29e-05,8,0.222,-10.045,1,0.0406,107.904,4,0.256
4q6dqyGM25sKFU8nYAGRe4,0.0354,0.711,217800,0.508,Dance,0.0,10,0.141,-7.299,1,0.0494,98.098,4,0.665
46ydq5g3k17iLJs3qMDvO6,0.084,0.675,208729,0.609,Dance,0.0,10,0.0957,-5.027,0,0.0586,120.039,4,0.378
2cOE7d35PyfAh9M7DglPk0,0.0419,0.405,201342,0.62,Dance,1.38e-05,3,0.108,-6.806,0,0.142,195.881,4,0.48
2eLPcyGhaTXQBwby9Ey8lG,0.147,0.623,184862,0.526,Dance,0.0,10,0.469,-8.454,1,0.204,159.945,4,0.577
5PxFv9yJEg9dxvbZggykro,0.122,0.574,227907,0.61,Dance,1.1e-06,5,0.13,-7.283,1,0.0732,74.957,4,0.374
7D49Iig0avHre9RFSUMkd2,0.0746,0.599,234547,0.854,Dance,0.0,0,0.278,-5.429,1,0.0436,119.986,4,0.311
1nZzRJbFvCEct3uzu04ZoL,0.000417,0.678,216160,0.918,Dance,0.0,8,0.0744,-4.63,1,0.0355,130.028,4,0.769
000xQL6tZNLJzIrtIgxqSl,0.131,0.748,188491,0.627,Dance,0.0,10,0.0852,-6.029,1,0.0644,120.963,4,0.524
0DYRjWiFJHvLjxRrywtltC,0.701,0.676,192501,0.634,Dance,1.63e-06,11,0.223,-5.377,1,0.0385,86.004,4,0.33
5TM2eqdzfWPHklI7YnBmsD,0.219,0.701,144333,0.261,Dance,0.0,3,0.0821,-19.846,1,0.0938,97.042,4,0.89
3L7RtEcu1Hw3OXrpnthngx,0.184,0.731,236920,0.738,Dance,0.0,0,0.214,-8.125,0,0.0377,117.656,4,0.958
7MmG8p0F9N3C4AXdK6o6Eb,0.213,0.646,227267,0.823,Dance,0.0,5,0.322,-4.123,0,0.0394,128.035,4,0.418
1kJtfldK9F7XmsSiSNlbth,0.0438,0.743,196360,0.765,Dance,0.0416,8,0.667,-3.586,0,0.0389,114.991,4,0.338
3mhLnZNg2efKBLPxH5xaKr,0.0422,0.71,234721,0.695,Dance,0.0,3,0.205,-4.458,1,0.344,171.141,4,0.642
63MtMwfhxUvM2cyUNb5Iux,0.114,0.709,192588,0.759,Dance,0.000129,8,0.347,-3.811,0,0.0454,148.011,4,0.586
2kecdnlyueotEMC8rdNlf6,0.128,0.551,196907,0.409,Dance,0.0,10,0.101,-8.484,1,0.0275,149.768,4,0.434
0BPPXRTLzEySdF5DZm0Hmg,0.0337,0.68,132079,0.779,Dance,4.02e-06,8,0.112,-5.834,1,0.0532,91.963,4,0.355
07nH4ifBxUB4lZcsf44Brn,0.0289,0.413,212960,0.856,Dance,0.00571,3,0.343,-4.078,0,0.0808,128.017,4,0.35
2cmRpmO04TLaKPzmAzySYZ,0.00557,0.739,536471,0.611,Dance,0.725,2,0.04,-9.829,1,0.0622,98.004,4,0.794
2olyfHW5Sn7LnIQlxjTZdU,0.743,0.684,213959,0.259,Dance,0.0,7,0.137,-11.004,0,0.0493,138.008,4,0.0517
0AkQbXGN4KG34TS7xLrM68,0.0186,0.63,182960,0.934,Dance,0.0,7,0.324,-2.559,1,0.0589,89.992,4,0.905
5648YJgWmV5TSYRdF6Cxl1,0.103,0.782,208400,0.525,Dance,0.0,0,0.14,-8.669,0,0.0714,119.018,4,0.176
4d6eqRtpDX7tydHJGDZUBQ,0.193,0.799,215773,0.687,Dance,0.000188,5,0.0307,-5.682,1,0.0431,108.804,4,0.965
7kJlTKjNZVT26iwiDUVhRm,0.0188,0.654,178583,0.796,Dance,0.0,5,0.0948,-4.761,0,0.122,108.854,4,0.491
2fQ6sBFWaLv2Gxos4igHLy,0.00453,0.724,207547,0.87,Dance,0.0,4,0.833,-3.614,0,0.113,93.01,4,0.81
22sLuJYcvZOSoLLRYev1s5,0.333,0.742,240280,0.883,Dance,7.51e-06,3,0.0964,-3.419,1,0.0329,136.506,4,0.978
6Nq5lE0CeOAAAqN4qhkbZU,0.657,0.701,239027,0.75,Dance,3.13e-06,8,0.0845,-3.191,0,0.274,82.531,4,0.515
3gFgp6Ofp808Kc2qLQiN5e,0.0901,0.707,190280,0.674,Dance,0.0,4,0.115,-5.578,1,0.177,95.02,4,0.928
5eGX87IiKsGuzS3iw4CfCX,0.412,0.641,187824,0.444,Dance,0.00121,9,0.179,-6.482,1,0.0239,107.081,4,0.588
7cLm450e9XaPrEZTSTsfwU,0.0204,0.776,194526,0.568,Dance,1.69e-05,3,0.078,-6.419,0,0.125,150.901,4,0.749
5ka2ajep9OAvU5Sgduhiex,0.0265,0.669,212333,0.78,Dance,1.63e-06,10,0.143,-4.287,0,0.053,139.945,4,0.738
3ri08lx68DvAbQuqLuZoFM,0.407,0.811,174707,0.619,Dance,0.0,3,0.0716,-4.744,0,0.133,103.043,4,0.431
76VtA90NKurNqaQpV126Ue,0.021,0.782,161200,0.495,Dance,0.0,5,0.104,-8.723,1,0.0436,134.016,4,0.365
0q13YkzG2YkB0z1yU7HIkP,0.529,0.534,224628,0.366,Dance,0.0,10,0.21,-10.858,0,0.0488,123.503,4,0.324
6t1FIJlZWTQfIZhsGjaulM,0.0852,0.675,253800,0.61,Dance,0.0188,4,0.159,-13.811,1,0.085,131.037,4,0.344
5OiLJ8tjUPFiPX2gVM8fxJ,0.184,0.619,257560,0.539,Dance,0.0,3,0.288,-6.9,1,0.387,145.618,0,0.424
1Fc4NYNUePCq7ab5ftg7Ty,0.12,0.71,169012,0.781,Dance,0.0,10,0.0579,-4.762,0,0.0536,131.916,4,0.546
7eLDSFTG6bJGZsYAF3LTv4,0.0691,0.712,256040,0.905,Dance,0.0201,8,0.499,-5.774,1,0.042,98.601,4,0.942
0gb1J5UrTpzaU1s3nupgCd,0.0282,0.671,189127,0.916,Dance,0.00762,9,0.24,-4.014,0,0.0397,126.01,4,0.803
7G7tgVYORlDuVprcYHuFJh,0.0148,0.439,236933,0.422,Dance,4.84e-05,11,0.0697,-17.227,1,0.0409,81.833,4,0.551
4Jz4bjXeiF2SXVj9P4YfY5,0.0469,0.674,189933,0.778,Dance,0.0,3,0.145,-5.367,1,0.0376,90.01,4,0.816
4dPTHF7N8S9jM1xIHyF2W8,0.0473,0.578,201933,0.89,Dance,0.831,4,0.294,-5.96,0,0.0335,126.046,4,0.468
3IcIIZMMS7UArJJPtEHXG8,0.0517,0.742,242200,0.471,Dance,0.0,4,0.862,-5.513,1,0.0695,86.467,4,0.384
15Xt2CmLqrLJ0uBlDEEimX,0.0494,0.603,189493,0.882,Dance,0.0132,5,0.241,-3.13,1,0.0338,120.996,4,0.507
0l0CvurVUrr2w3Jj1hOVFc,0.0125,0.557,213507,0.801,Dance,1.66e-06,4,0.737,-3.602,0,0.218,92.135,4,0.654
7bmqcI1HQwx1PWwYyZO0lg,0.272,0.619,253080,0.806,Dance,0.0,6,0.0671,-4.8,0,0.0483,95.0,4,0.877
28W6AnrMNhYhFwH5tCDbuh,0.162,0.799,227833,0.586,Dance,2.03e-06,2,0.193,-6.735,1,0.0377,120.97,4,0.549
66ZcOcouenzZEnzTJvoFmH,0.218,0.755,246467,0.765,Dance,0.0,4,0.162,-3.475,1,0.0356,119.954,4,0.737
